,Home Team Name,Away Team Name,total_points_home,total_points_away,Championship Home,Championship Away,Who Wins
0,0,1,1838.45,1613.21,2,0,2
1,0,1,1838.45,1612.61,2,0,2
2,0,1,1838.45,1612.61,2,0,2
3,0,1,1838.45,1624.73,2,0,2
4,0,1,1843.54,1613.21,2,0,2
5,0,1,1843.54,1612.61,2,0,2
6,0,1,1843.54,1612.61,2,0,2
7,0,1,1843.54,1624.73,2,0,2
8,0,1,1843.54,1613.21,2,0,2
9,0,1,1843.54,1612.61,2,0,2
10,0,1,1843.54,1612.61,2,0,2
11,0,1,1843.54,1624.73,2,0,2
12,0,1,1840.59,1613.21,2,0,2
13,0,1,1840.59,1612.61,2,0,2
14,0,1,1840.59,1612.61,2,0,2
15,0,1,1840.59,1624.73,2,0,2
16,2,3,1631.29,1594.53,2,0,2
17,2,3,1631.29,1597.37,2,0,2
18,2,3,1631.29,1597.37,2,0,2
19,2,3,1631.29,1602.72,2,0,2
20,2,3,1633.13,1594.53,2,0,2
21,2,3,1633.13,1597.37,2,0,2
22,2,3,1633.13,1597.37,2,0,2
23,2,3,1633.13,1602.72,2,0,2
24,2,3,1633.13,1594.53,2,0,2
25,2,3,1633.13,1597.37,2,0,2
26,2,3,1633.13,1597.37,2,0,2
27,2,3,1633.13,1602.72,2,0,2
28,2,3,1659.39,1594.53,2,0,2
29,2,3,1659.39,1597.37,2,0,2
30,2,3,1659.39,1597.37,2,0,2
31,2,3,1659.39,1602.72,2,0,2
36,6,7,1647.42,1421.46,4,0,1
37,6,7,1647.42,1421.46,4,0,1
38,6,7,1647.42,1421.46,4,0,1
39,6,7,1647.42,1443.53,4,0,1
40,6,7,1636.32,1421.46,4,0,1
41,6,7,1636.32,1421.46,4,0,1
42,6,7,1636.32,1421.46,4,0,1
43,6,7,1636.32,1443.53,4,0,1
44,6,7,1636.32,1421.46,4,0,1
45,6,7,1636.32,1421.46,4,0,1
46,6,7,1636.32,1421.46,4,0,1
47,6,7,1636.32,1443.53,4,0,1
48,6,7,1644.21,1421.46,4,0,1
49,6,7,1644.21,1421.46,4,0,1
50,6,7,1644.21,1421.46,4,0,1
51,6,7,1644.21,1443.53,4,0,1
52,8,9,1840.93,1480.8,3,0,1
53,8,9,1840.93,1486.48,3,0,1
54,8,9,1840.93,1486.48,3,0,1
55,8,9,1840.93,1520.27,3,0,1
56,8,9,1843.73,1480.8,3,0,1
57,8,9,1843.73,1486.48,3,0,1
58,8,9,1843.73,1486.48,3,0,1
59,8,9,1843.73,1520.27,3,0,1
60,8,9,1843.73,1480.8,3,0,1
61,8,9,1843.73,1486.48,3,0,1
62,8,9,1843.73,1486.48,3,0,1
63,8,9,1843.73,1520.27,3,0,1
64,8,9,1858.0,1480.8,3,0,1
65,8,9,1858.0,1486.48,3,0,1
66,8,9,1858.0,1486.48,3,0,1
67,8,9,1858.0,1520.27,3,0,1
68,10,11,1440.65,1350.08,0,0,0
69,10,11,1440.65,1369.49,0,0,0
70,10,11,1440.65,1368.25,0,0,0
71,10,11,1440.65,1407.67,0,0,0
72,10,11,1442.64,1350.08,0,0,0
73,10,11,1442.64,1369.49,0,0,0
74,10,11,1442.64,1368.25,0,0,0
75,10,11,1442.64,1407.67,0,0,0
76,10,11,1442.64,1350.08,0,0,0
77,10,11,1442.64,1369.49,0,0,0
78,10,11,1442.64,1368.25,0,0,0
79,10,11,1442.64,1407.67,0,0,0
80,10,11,1430.73,1350.08,0,0,0
81,10,11,1430.73,1369.49,0,0,0
82,10,11,1430.73,1368.25,0,0,0
83,10,11,1430.73,1407.67,0,0,0
84,12,13,1792.43,1558.7,1,0,0
85,12,13,1792.43,1547.11,1,0,0
86,12,13,1792.43,1547.11,1,0,0
87,12,13,1792.43,1531.68,1,0,0
88,12,13,1797.39,1558.7,1,0,0
89,12,13,1797.39,1547.11,1,0,0
90,12,13,1797.39,1547.11,1,0,0
91,12,13,1797.39,1531.68,1,0,0
92,12,13,1797.39,1558.7,1,0,0
93,12,13,1797.39,1547.11,1,0,0
94,12,13,1797.39,1547.11,1,0,0
95,12,13,1797.39,1531.68,1,0,0
96,12,13,1794.9,1558.7,1,0,0
97,12,13,1794.9,1547.11,1,0,0
98,12,13,1794.9,1547.11,1,0,0
99,12,13,1794.9,1531.68,1,0,0
100,14,15,1682.85,1398.47,1,0,1
101,14,15,1682.85,1391.04,1,0,1
102,14,15,1682.85,1391.04,1,0,1
103,14,15,1682.85,1427.84,1,0,1
104,14,15,1703.45,1398.47,1,0,1
105,14,15,1703.45,1391.04,1,0,1
106,14,15,1703.45,1391.04,1,0,1
107,14,15,1703.45,1427.84,1,0,1
108,14,15,1703.45,1398.47,1,0,1
109,14,15,1703.45,1391.04,1,0,1
110,14,15,1703.45,1391.04,1,0,1
111,14,15,1703.45,1427.84,1,0,1
112,14,15,1727.5,1398.47,1,0,1
113,14,15,1727.5,1391.04,1,0,1
114,14,15,1727.5,1391.04,1,0,1
115,14,15,1727.5,1427.84,1,0,1
116,16,17,1834.21,1495.94,5,0,1
117,16,17,1828.27,1495.94,5,0,1
118,16,17,1828.27,1495.94,5,0,1
119,16,17,1788.65,1495.94,5,0,1
120,18,19,1713.66,1478.13,4,0,1
121,18,19,1713.66,1486.47,4,0,1
122,18,19,1713.66,1486.47,4,0,1
123,18,19,1713.66,1518.22,4,0,1
124,18,19,1726.58,1478.13,4,0,1
125,18,19,1726.58,1486.47,4,0,1
126,18,19,1726.58,1486.47,4,0,1
127,18,19,1726.58,1518.22,4,0,1
128,18,19,1726.58,1478.13,4,0,1
129,18,19,1726.58,1486.47,4,0,1
130,18,19,1726.58,1486.47,4,0,1
131,18,19,1726.58,1518.22,4,0,1
132,18,19,1724.6,1478.13,4,0,1
133,18,19,1724.6,1486.47,4,0,1
134,18,19,1724.6,1486.47,4,0,1
135,18,19,1724.6,1518.22,4,0,1
136,20,21,1730.02,1631.87,0,0,2
137,20,21,1730.02,1639.19,0,0,2
138,20,21,1730.02,1665.59,0,0,2
139,20,21,1730.02,1661.11,0,0,2
140,20,21,1742.55,1631.87,0,0,2
141,20,21,1742.55,1639.19,0,0,2
142,20,21,1742.55,1665.59,0,0,2
143,20,21,1742.55,1661.11,0,0,2
144,20,21,1742.55,1631.87,0,0,2
145,20,21,1742.55,1639.19,0,0,2
146,20,21,1742.55,1665.59,0,0,2
147,20,21,1742.55,1661.11,0,0,2
148,20,21,1721.07,1631.87,0,0,2
149,20,21,1721.07,1639.19,0,0,2
150,20,21,1721.07,1665.59,0,0,2
151,20,21,1721.07,1661.11,0,0,2
152,22,23,1297.98,1491.12,0,0,2
153,22,23,1297.98,1478.3,0,0,2
154,22,23,1297.98,1453.56,0,0,2
155,22,23,1297.98,1445.38,0,0,2
156,22,23,1304.78,1491.12,0,0,2
157,22,23,1304.78,1478.3,0,0,2
158,22,23,1304.78,1453.56,0,0,2
159,22,23,1304.78,1445.38,0,0,2
160,22,23,1304.78,1491.12,0,0,2
161,22,23,1304.78,1478.3,0,0,2
162,22,23,1304.78,1453.56,0,0,2
163,22,23,1304.78,1445.38,0,0,2
164,22,23,1275.22,1491.12,0,0,2
165,22,23,1275.22,1478.3,0,0,2
166,22,23,1275.22,1453.56,0,0,2
167,22,23,1275.22,1445.38,0,0,2
168,24,25,1588.59,1792.53,0,0,0
169,24,25,1588.59,1788.55,0,0,0
170,24,25,1588.59,1788.55,0,0,0
171,24,25,1588.59,1795.23,0,0,0
172,24,25,1595.96,1792.53,0,0,0
173,24,25,1595.96,1788.55,0,0,0
174,24,25,1595.96,1788.55,0,0,0
175,24,25,1595.96,1795.23,0,0,0
176,24,25,1595.96,1792.53,0,0,0
177,24,25,1595.96,1788.55,0,0,0
178,24,25,1595.96,1788.55,0,0,0
179,24,25,1595.96,1795.23,0,0,0
180,24,25,1621.88,1792.53,0,0,0
181,24,25,1621.88,1788.55,0,0,0
182,24,25,1621.88,1788.55,0,0,0
183,24,25,1621.88,1795.23,0,0,0
184,26,27,1536.01,1553.76,0,0,1
185,26,27,1536.01,1536.99,0,0,1
186,26,27,1536.01,1536.99,0,0,1
187,26,27,1536.01,1531.49,0,0,1
188,26,27,1529.3,1553.76,0,0,1
189,26,27,1529.3,1536.99,0,0,1
190,26,27,1529.3,1536.99,0,0,1
191,26,27,1529.3,1531.49,0,0,1
192,26,27,1529.3,1553.76,0,0,1
193,26,27,1529.3,1536.99,0,0,1
194,26,27,1529.3,1536.99,0,0,1
195,26,27,1529.3,1531.49,0,0,1
196,26,27,1563.99,1553.76,0,0,1
197,26,27,1563.99,1536.99,0,0,1
198,26,27,1563.99,1536.99,0,0,1
199,26,27,1563.99,1531.49,0,0,1
200,28,29,1495.53,1535.76,0,0,1
201,28,29,1495.53,1516.66,0,0,1
202,28,29,1495.53,1516.66,0,0,1
203,28,29,1495.53,1493.12,0,0,1
204,28,29,1495.53,1535.76,0,0,1
205,28,29,1495.53,1516.66,0,0,1
206,28,29,1495.53,1516.66,0,0,1
207,28,29,1495.53,1493.12,0,0,1
208,28,29,1495.53,1535.76,0,0,1
209,28,29,1495.53,1516.66,0,0,1
210,28,29,1495.53,1516.66,0,0,1
211,28,29,1495.53,1493.12,0,0,1
212,28,29,1504.02,1535.76,0,0,1
213,28,29,1504.02,1516.66,0,0,1
214,28,29,1504.02,1516.66,0,0,1
215,28,29,1504.02,1493.12,0,0,1
216,30,31,1653.77,1707.22,0,0,1
217,30,31,1653.77,1718.25,0,0,1
218,30,31,1653.77,1718.25,0,0,1
219,30,31,1653.77,1748.11,0,0,1
220,30,31,1673.34,1707.22,0,0,1
221,30,31,1673.34,1718.25,0,0,1
222,30,31,1673.34,1718.25,0,0,1
223,30,31,1673.34,1748.11,0,0,1
224,30,31,1674.48,1707.22,0,0,1
225,30,31,1674.48,1718.25,0,0,1
226,30,31,1674.48,1718.25,0,0,1
227,30,31,1674.48,1748.11,0,0,1
228,30,31,1681.13,1707.22,0,0,1
229,30,31,1681.13,1718.25,0,0,1
230,30,31,1681.13,1718.25,0,0,1
231,30,31,1681.13,1748.11,0,0,1
236,3,1,1594.53,1613.21,0,0,0
237,3,1,1594.53,1612.61,0,0,0
238,3,1,1594.53,1612.61,0,0,0
239,3,1,1594.53,1624.73,0,0,0
240,3,1,1597.37,1613.21,0,0,0
241,3,1,1597.37,1612.61,0,0,0
242,3,1,1597.37,1612.61,0,0,0
243,3,1,1597.37,1624.73,0,0,0
244,3,1,1597.37,1613.21,0,0,0
245,3,1,1597.37,1612.61,0,0,0
246,3,1,1597.37,1612.61,0,0,0
247,3,1,1597.37,1624.73,0,0,0
248,3,1,1602.72,1613.21,0,0,0
249,3,1,1602.72,1612.61,0,0,0
250,3,1,1602.72,1612.61,0,0,0
251,3,1,1602.72,1624.73,0,0,0
252,5,7,1470.21,1421.46,0,0,1
253,5,7,1470.21,1421.46,0,0,1
254,5,7,1470.21,1421.46,0,0,1
255,5,7,1470.21,1443.53,0,0,1
256,5,7,1470.97,1421.46,0,0,1
257,5,7,1470.97,1421.46,0,0,1
258,5,7,1470.97,1421.46,0,0,1
259,5,7,1470.97,1443.53,0,0,1
260,5,7,1470.97,1421.46,0,0,1
261,5,7,1470.97,1421.46,0,0,1
262,5,7,1470.97,1421.46,0,0,1
263,5,7,1470.97,1443.53,0,0,1
264,5,7,1452.59,1421.46,0,0,1
265,5,7,1452.59,1421.46,0,0,1
266,5,7,1452.59,1421.46,0,0,1
267,5,7,1452.59,1443.53,0,0,1
268,0,2,1838.45,1631.29,2,2,0
269,0,2,1838.45,1633.13,2,2,0
270,0,2,1838.45,1633.13,2,2,0
271,0,2,1838.45,1659.39,2,2,0
272,0,2,1843.54,1631.29,2,2,0
273,0,2,1843.54,1633.13,2,2,0
274,0,2,1843.54,1633.13,2,2,0
275,0,2,1843.54,1659.39,2,2,0
276,0,2,1843.54,1631.29,2,2,0
277,0,2,1843.54,1633.13,2,2,0
278,0,2,1843.54,1633.13,2,2,0
279,0,2,1843.54,1659.39,2,2,0
280,0,2,1840.59,1631.29,2,2,0
281,0,2,1840.59,1633.13,2,2,0
282,0,2,1840.59,1633.13,2,2,0
283,0,2,1840.59,1659.39,2,2,0
284,13,9,1558.7,1480.8,0,0,1
285,13,9,1558.7,1486.48,0,0,1
286,13,9,1558.7,1486.48,0,0,1
287,13,9,1558.7,1520.27,0,0,1
288,13,9,1547.11,1480.8,0,0,1
289,13,9,1547.11,1486.48,0,0,1
290,13,9,1547.11,1486.48,0,0,1
291,13,9,1547.11,1520.27,0,0,1
292,13,9,1547.11,1480.8,0,0,1
293,13,9,1547.11,1486.48,0,0,1
294,13,9,1547.11,1486.48,0,0,1
295,13,9,1547.11,1520.27,0,0,1
296,13,9,1531.68,1480.8,0,0,1
297,13,9,1531.68,1486.48,0,0,1
298,13,9,1531.68,1486.48,0,0,1
299,13,9,1531.68,1520.27,0,0,1
300,8,12,1840.93,1792.43,3,1,2
301,8,12,1840.93,1797.39,3,1,2
302,8,12,1840.93,1797.39,3,1,2
303,8,12,1840.93,1794.9,3,1,2
304,8,12,1843.73,1792.43,3,1,2
305,8,12,1843.73,1797.39,3,1,2
306,8,12,1843.73,1797.39,3,1,2
307,8,12,1843.73,1794.9,3,1,2
308,8,12,1843.73,1792.43,3,1,2
309,8,12,1843.73,1797.39,3,1,2
310,8,12,1843.73,1797.39,3,1,2
311,8,12,1843.73,1794.9,3,1,2
312,8,12,1858.0,1792.43,3,1,2
313,8,12,1858.0,1797.39,3,1,2
314,8,12,1858.0,1797.39,3,1,2
315,8,12,1858.0,1794.9,3,1,2
316,14,10,1682.85,1440.65,1,0,1
317,14,10,1682.85,1442.64,1,0,1
318,14,10,1682.85,1442.64,1,0,1
319,14,10,1682.85,1430.73,1,0,1
320,14,10,1703.45,1440.65,1,0,1
321,14,10,1703.45,1442.64,1,0,1
322,14,10,1703.45,1442.64,1,0,1
323,14,10,1703.45,1430.73,1,0,1
324,14,10,1703.45,1440.65,1,0,1
325,14,10,1703.45,1442.64,1,0,1
326,14,10,1703.45,1442.64,1,0,1
327,14,10,1703.45,1430.73,1,0,1
328,14,10,1727.5,1440.65,1,0,1
329,14,10,1727.5,1442.64,1,0,1
330,14,10,1727.5,1442.64,1,0,1
331,14,10,1727.5,1430.73,1,0,1
332,11,15,1350.08,1398.47,0,0,1
333,11,15,1350.08,1391.04,0,0,1
334,11,15,1350.08,1391.04,0,0,1
335,11,15,1350.08,1427.84,0,0,1
336,11,15,1369.49,1398.47,0,0,1
337,11,15,1369.49,1391.04,0,0,1
338,11,15,1369.49,1391.04,0,0,1
339,11,15,1369.49,1427.84,0,0,1
340,11,15,1368.25,1398.47,0,0,1
341,11,15,1368.25,1391.04,0,0,1
342,11,15,1368.25,1391.04,0,0,1
343,11,15,1368.25,1427.84,0,0,1
344,11,15,1407.67,1398.47,0,0,1
345,11,15,1407.67,1391.04,0,0,1
346,11,15,1407.67,1391.04,0,0,1
347,11,15,1407.67,1427.84,0,0,1
348,16,22,1834.21,1297.98,5,0,1
349,16,22,1834.21,1304.78,5,0,1
350,16,22,1834.21,1304.78,5,0,1
351,16,22,1834.21,1275.22,5,0,1
352,16,22,1828.27,1297.98,5,0,1
353,16,22,1828.27,1304.78,5,0,1
354,16,22,1828.27,1304.78,5,0,1
355,16,22,1828.27,1275.22,5,0,1
356,16,22,1828.27,1297.98,5,0,1
357,16,22,1828.27,1304.78,5,0,1
358,16,22,1828.27,1304.78,5,0,1
359,16,22,1828.27,1275.22,5,0,1
360,16,22,1788.65,1297.98,5,0,1
361,16,22,1788.65,1304.78,5,0,1
362,16,22,1788.65,1304.78,5,0,1
363,16,22,1788.65,1275.22,5,0,1
364,18,20,1713.66,1730.02,4,0,2
365,18,20,1713.66,1742.55,4,0,2
366,18,20,1713.66,1742.55,4,0,2
367,18,20,1713.66,1721.07,4,0,2
368,18,20,1726.58,1730.02,4,0,2
369,18,20,1726.58,1742.55,4,0,2
370,18,20,1726.58,1742.55,4,0,2
371,18,20,1726.58,1721.07,4,0,2
372,18,20,1726.58,1730.02,4,0,2
373,18,20,1726.58,1742.55,4,0,2
374,18,20,1726.58,1742.55,4,0,2
375,18,20,1726.58,1721.07,4,0,2
376,18,20,1724.6,1730.02,4,0,2
377,18,20,1724.6,1742.55,4,0,2
378,18,20,1724.6,1742.55,4,0,2
379,18,20,1724.6,1721.07,4,0,2
380,23,17,1491.12,1495.94,0,0,0
381,23,17,1478.3,1495.94,0,0,0
382,23,17,1453.56,1495.94,0,0,0
383,23,17,1445.38,1495.94,0,0,0
384,24,28,1588.59,1495.53,0,0,1
385,24,28,1588.59,1495.53,0,0,1
386,24,28,1588.59,1495.53,0,0,1
387,24,28,1588.59,1504.02,0,0,1
388,24,28,1595.96,1495.53,0,0,1
389,24,28,1595.96,1495.53,0,0,1
390,24,28,1595.96,1495.53,0,0,1
391,24,28,1595.96,1504.02,0,0,1
392,24,28,1595.96,1495.53,0,0,1
393,24,28,1595.96,1495.53,0,0,1
394,24,28,1595.96,1495.53,0,0,1
395,24,28,1595.96,1504.02,0,0,1
396,24,28,1621.88,1495.53,0,0,1
397,24,28,1621.88,1495.53,0,0,1
398,24,28,1621.88,1495.53,0,0,1
399,24,28,1621.88,1504.02,0,0,1
400,21,19,1631.87,1478.13,0,0,1
401,21,19,1631.87,1486.47,0,0,1
402,21,19,1631.87,1486.47,0,0,1
403,21,19,1631.87,1518.22,0,0,1
404,21,19,1639.19,1478.13,0,0,1
405,21,19,1639.19,1486.47,0,0,1
406,21,19,1639.19,1486.47,0,0,1
407,21,19,1639.19,1518.22,0,0,1
408,21,19,1665.59,1478.13,0,0,1
409,21,19,1665.59,1486.47,0,0,1
410,21,19,1665.59,1486.47,0,0,1
411,21,19,1665.59,1518.22,0,0,1
412,21,19,1661.11,1478.13,0,0,1
413,21,19,1661.11,1486.47,0,0,1
414,21,19,1661.11,1486.47,0,0,1
415,21,19,1661.11,1518.22,0,0,1
416,26,30,1536.01,1653.77,0,0,0
417,26,30,1536.01,1673.34,0,0,0
418,26,30,1536.01,1674.48,0,0,0
419,26,30,1536.01,1681.13,0,0,0
420,26,30,1529.3,1653.77,0,0,0
421,26,30,1529.3,1673.34,0,0,0
422,26,30,1529.3,1674.48,0,0,0
423,26,30,1529.3,1681.13,0,0,0
424,26,30,1529.3,1653.77,0,0,0
425,26,30,1529.3,1673.34,0,0,0
426,26,30,1529.3,1674.48,0,0,0
427,26,30,1529.3,1681.13,0,0,0
428,26,30,1563.99,1653.77,0,0,0
429,26,30,1563.99,1673.34,0,0,0
430,26,30,1563.99,1674.48,0,0,0
431,26,30,1563.99,1681.13,0,0,0
432,31,27,1707.22,1553.76,0,0,1
433,31,27,1707.22,1536.99,0,0,1
434,31,27,1707.22,1536.99,0,0,1
435,31,27,1707.22,1531.49,0,0,1
436,31,27,1718.25,1553.76,0,0,1
437,31,27,1718.25,1536.99,0,0,1
438,31,27,1718.25,1536.99,0,0,1
439,31,27,1718.25,1531.49,0,0,1
440,31,27,1718.25,1553.76,0,0,1
441,31,27,1718.25,1536.99,0,0,1
442,31,27,1718.25,1536.99,0,0,1
443,31,27,1718.25,1531.49,0,0,1
444,31,27,1748.11,1553.76,0,0,1
445,31,27,1748.11,1536.99,0,0,1
446,31,27,1748.11,1536.99,0,0,1
447,31,27,1748.11,1531.49,0,0,1
448,29,25,1535.76,1792.53,0,0,0
449,29,25,1535.76,1788.55,0,0,0
450,29,25,1535.76,1788.55,0,0,0
451,29,25,1535.76,1795.23,0,0,0
452,29,25,1516.66,1792.53,0,0,0
453,29,25,1516.66,1788.55,0,0,0
454,29,25,1516.66,1788.55,0,0,0
455,29,25,1516.66,1795.23,0,0,0
456,29,25,1516.66,1792.53,0,0,0
457,29,25,1516.66,1788.55,0,0,0
458,29,25,1516.66,1788.55,0,0,0
459,29,25,1516.66,1795.23,0,0,0
460,29,25,1493.12,1792.53,0,0,0
461,29,25,1493.12,1788.55,0,0,0
462,29,25,1493.12,1788.55,0,0,0
463,29,25,1493.12,1795.23,0,0,0
464,3,0,1594.53,1838.45,0,2,1
465,3,0,1594.53,1843.54,0,2,1
466,3,0,1594.53,1843.54,0,2,1
467,3,0,1594.53,1840.59,0,2,1
468,3,0,1597.37,1838.45,0,2,1
469,3,0,1597.37,1843.54,0,2,1
470,3,0,1597.37,1843.54,0,2,1
471,3,0,1597.37,1840.59,0,2,1
472,3,0,1597.37,1838.45,0,2,1
473,3,0,1597.37,1843.54,0,2,1
474,3,0,1597.37,1843.54,0,2,1
475,3,0,1597.37,1840.59,0,2,1
476,3,0,1602.72,1838.45,0,2,1
477,3,0,1602.72,1843.54,0,2,1
478,3,0,1602.72,1843.54,0,2,1
479,3,0,1602.72,1840.59,0,2,1
480,1,2,1613.21,1631.29,0,2,0
481,1,2,1613.21,1633.13,0,2,0
482,1,2,1613.21,1633.13,0,2,0
483,1,2,1613.21,1659.39,0,2,0
484,1,2,1612.61,1631.29,0,2,0
485,1,2,1612.61,1633.13,0,2,0
486,1,2,1612.61,1633.13,0,2,0
487,1,2,1612.61,1659.39,0,2,0
488,1,2,1612.61,1631.29,0,2,0
489,1,2,1612.61,1633.13,0,2,0
490,1,2,1612.61,1633.13,0,2,0
491,1,2,1612.61,1659.39,0,2,0
492,1,2,1624.73,1631.29,0,2,0
493,1,2,1624.73,1633.13,0,2,0
494,1,2,1624.73,1633.13,0,2,0
495,1,2,1624.73,1659.39,0,2,0
500,5,6,1470.21,1647.42,0,4,2
501,5,6,1470.21,1636.32,0,4,2
502,5,6,1470.21,1636.32,0,4,2
503,5,6,1470.21,1644.21,0,4,2
504,5,6,1470.97,1647.42,0,4,2
505,5,6,1470.97,1636.32,0,4,2
506,5,6,1470.97,1636.32,0,4,2
507,5,6,1470.97,1644.21,0,4,2
508,5,6,1470.97,1647.42,0,4,2
509,5,6,1470.97,1636.32,0,4,2
510,5,6,1470.97,1636.32,0,4,2
511,5,6,1470.97,1644.21,0,4,2
512,5,6,1452.59,1647.42,0,4,2
513,5,6,1452.59,1636.32,0,4,2
514,5,6,1452.59,1636.32,0,4,2
515,5,6,1452.59,1644.21,0,4,2
516,13,8,1558.7,1840.93,0,3,0
517,13,8,1558.7,1843.73,0,3,0
518,13,8,1558.7,1843.73,0,3,0
519,13,8,1558.7,1858.0,0,3,0
520,13,8,1547.11,1840.93,0,3,0
521,13,8,1547.11,1843.73,0,3,0
522,13,8,1547.11,1843.73,0,3,0
523,13,8,1547.11,1858.0,0,3,0
524,13,8,1547.11,1840.93,0,3,0
525,13,8,1547.11,1843.73,0,3,0
526,13,8,1547.11,1843.73,0,3,0
527,13,8,1547.11,1858.0,0,3,0
528,13,8,1531.68,1840.93,0,3,0
529,13,8,1531.68,1843.73,0,3,0
530,13,8,1531.68,1843.73,0,3,0
531,13,8,1531.68,1858.0,0,3,0
532,9,12,1480.8,1792.43,0,1,0
533,9,12,1480.8,1797.39,0,1,0
534,9,12,1480.8,1797.39,0,1,0
535,9,12,1480.8,1794.9,0,1,0
536,9,12,1486.48,1792.43,0,1,0
537,9,12,1486.48,1797.39,0,1,0
538,9,12,1486.48,1797.39,0,1,0
539,9,12,1486.48,1794.9,0,1,0
540,9,12,1486.48,1792.43,0,1,0
541,9,12,1486.48,1797.39,0,1,0
542,9,12,1486.48,1797.39,0,1,0
543,9,12,1486.48,1794.9,0,1,0
544,9,12,1520.27,1792.43,0,1,0
545,9,12,1520.27,1797.39,0,1,0
546,9,12,1520.27,1797.39,0,1,0
547,9,12,1520.27,1794.9,0,1,0
548,15,10,1398.47,1440.65,0,0,2
549,15,10,1398.47,1442.64,0,0,2
550,15,10,1398.47,1442.64,0,0,2
551,15,10,1398.47,1430.73,0,0,2
552,15,10,1391.04,1440.65,0,0,2
553,15,10,1391.04,1442.64,0,0,2
554,15,10,1391.04,1442.64,0,0,2
555,15,10,1391.04,1430.73,0,0,2
556,15,10,1391.04,1440.65,0,0,2
557,15,10,1391.04,1442.64,0,0,2
558,15,10,1391.04,1442.64,0,0,2
559,15,10,1391.04,1430.73,0,0,2
560,15,10,1427.84,1440.65,0,0,2
561,15,10,1427.84,1442.64,0,0,2
562,15,10,1427.84,1442.64,0,0,2
563,15,10,1427.84,1430.73,0,0,2
564,11,14,1350.08,1682.85,0,1,2
565,11,14,1350.08,1703.45,0,1,2
566,11,14,1350.08,1703.45,0,1,2
567,11,14,1350.08,1727.5,0,1,2
568,11,14,1369.49,1682.85,0,1,2
569,11,14,1369.49,1703.45,0,1,2
570,11,14,1369.49,1703.45,0,1,2
571,11,14,1369.49,1727.5,0,1,2
572,11,14,1368.25,1682.85,0,1,2
573,11,14,1368.25,1703.45,0,1,2
574,11,14,1368.25,1703.45,0,1,2
575,11,14,1368.25,1727.5,0,1,2
576,11,14,1407.67,1682.85,0,1,2
577,11,14,1407.67,1703.45,0,1,2
578,11,14,1407.67,1703.45,0,1,2
579,11,14,1407.67,1727.5,0,1,2
580,23,16,1491.12,1834.21,0,5,2
581,23,16,1491.12,1828.27,0,5,2
582,23,16,1491.12,1828.27,0,5,2
583,23,16,1491.12,1788.65,0,5,2
584,23,16,1478.3,1834.21,0,5,2
585,23,16,1478.3,1828.27,0,5,2
586,23,16,1478.3,1828.27,0,5,2
587,23,16,1478.3,1788.65,0,5,2
588,23,16,1453.56,1834.21,0,5,2
589,23,16,1453.56,1828.27,0,5,2
590,23,16,1453.56,1828.27,0,5,2
591,23,16,1453.56,1788.65,0,5,2
592,23,16,1445.38,1834.21,0,5,2
593,23,16,1445.38,1828.27,0,5,2
594,23,16,1445.38,1828.27,0,5,2
595,23,16,1445.38,1788.65,0,5,2
596,17,22,1495.94,1297.98,0,0,1
597,17,22,1495.94,1304.78,0,0,1
598,17,22,1495.94,1304.78,0,0,1
599,17,22,1495.94,1275.22,0,0,1
600,19,20,1478.13,1730.02,0,0,1
601,19,20,1478.13,1742.55,0,0,1
602,19,20,1478.13,1742.55,0,0,1
603,19,20,1478.13,1721.07,0,0,1
604,19,20,1486.47,1730.02,0,0,1
605,19,20,1486.47,1742.55,0,0,1
606,19,20,1486.47,1742.55,0,0,1
607,19,20,1486.47,1721.07,0,0,1
608,19,20,1486.47,1730.02,0,0,1
609,19,20,1486.47,1742.55,0,0,1
610,19,20,1486.47,1742.55,0,0,1
611,19,20,1486.47,1721.07,0,0,1
612,19,20,1518.22,1730.02,0,0,1
613,19,20,1518.22,1742.55,0,0,1
614,19,20,1518.22,1742.55,0,0,1
615,19,20,1518.22,1721.07,0,0,1
616,21,18,1631.87,1713.66,0,4,0
617,21,18,1631.87,1726.58,0,4,0
618,21,18,1631.87,1726.58,0,4,0
619,21,18,1631.87,1724.6,0,4,0
620,21,18,1639.19,1713.66,0,4,0
621,21,18,1639.19,1726.58,0,4,0
622,21,18,1639.19,1726.58,0,4,0
623,21,18,1639.19,1724.6,0,4,0
624,21,18,1665.59,1713.66,0,4,0
625,21,18,1665.59,1726.58,0,4,0
626,21,18,1665.59,1726.58,0,4,0
627,21,18,1665.59,1724.6,0,4,0
628,21,18,1661.11,1713.66,0,4,0
629,21,18,1661.11,1726.58,0,4,0
630,21,18,1661.11,1726.58,0,4,0
631,21,18,1661.11,1724.6,0,4,0
632,29,24,1535.76,1588.59,0,0,2
633,29,24,1535.76,1595.96,0,0,2
634,29,24,1535.76,1595.96,0,0,2
635,29,24,1535.76,1621.88,0,0,2
636,29,24,1516.66,1588.59,0,0,2
637,29,24,1516.66,1595.96,0,0,2
638,29,24,1516.66,1595.96,0,0,2
639,29,24,1516.66,1621.88,0,0,2
640,29,24,1516.66,1588.59,0,0,2
641,29,24,1516.66,1595.96,0,0,2
642,29,24,1516.66,1595.96,0,0,2
643,29,24,1516.66,1621.88,0,0,2
644,29,24,1493.12,1588.59,0,0,2
645,29,24,1493.12,1595.96,0,0,2
